id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23577100,3 quartos temporada copacabana,161948034,Roberto,,Centro,-22.90766,-43.1722,Entire home/apt,450,3,0,,,1,364
23579386,Belíssimo quarto em apartamento Copacabana/Ipanema,161619011,Aline,,Copacabana,-22.97833,-43.19122,Private room,250,7,25,2020-03-22,0.72,1,363
23582926,Blue Hill Guest House – Best place at LARANJEIRAS!,91654021,Daniel,,Botafogo,-22.9401,-43.18128,Entire home/apt,2435,1,0,,,198,365
23594890,Excelente Apartamento Praia de Copacabana,32005577,Jorge,,Copacabana,-22.9637,-43.17796,Entire home/apt,200,2,54,2020-03-22,1.49,2,8
23595178,"Maracanã,suites,Centro Convenções Sul América 202",109885396,Sebastião,,Praça da Bandeira,-22.91298,-43.21029,Private room,80,1,4,2021-02-14,0.21,4,365
23602700,Apartamento com Varanda em Copacabana,61771962,Marcus,,Copacabana,-22.96584,-43.19166,Entire home/apt,143,3,0,,,1,171
23606639,"604B Flat RioCentro, Olympic Park,  Jeunesse Arena",93896519,Alexander,,Camorim,-22.97545,-43.41472,Entire home/apt,134,1,85,2021-03-19,2.36,4,174
23606656,RioStay 604A RioCentro/Pq Olímpico/Jeunesse Arena,93896519,Alexander,,Camorim,-22.97545,-43.41472,Entire home/apt,154,1,77,2021-03-17,2.10,4,42
23609232,Andrew’s Apt . (Barra da Tijuca),175089125,Andrew,,Barra da Tijuca,-23.01124,-43.31173,Private room,100,1,15,2020-10-18,0.41,2,0
23610457,Ap Vista Mar na Barra da Tijuca - Completíssimo,176605503,Jorge,,Barra da Tijuca,-23.01048,-43.32106,Entire home/apt,250,2,61,2021-03-08,1.77,1,87
23610471,Apartamento - coração de Ipanema / Ipanema INN,176604907,,,Ipanema,-22.9834,-43.21013,Entire home/apt,142,3,43,2021-03-14,1.35,1,178
23612290,Conforto e praticidade na Praia do Flamengo,174832036,Renata,,Flamengo,-22.92911,-43.17604,Entire home/apt,160,2,17,2021-03-07,0.46,1,2
23612767,"Flat 2 quartos suítes vista mar-
Barra da Tijuca",331137405,Samara,,Barra da Tijuca,-22.99951,-43.36503,Entire home/apt,314,3,6,2020-11-01,0.19,3,175
23613178,"Apto COPACABANA - WI-FI, Smart TV, Ar condicionado",176642248,Monica,,Copacabana,-22.96438,-43.17361,Entire home/apt,154,2,32,2021-02-21,1.11,1,138
23620798,Copacabana: Estúdio situado a 2 minutos da praia.,65650804,Regina,,Copacabana,-22.97999,-43.19087,Entire home/apt,380,5,5,2020-02-26,0.18,1,90
23621105,Your Penthouse in Rio,12992996,Fernanda,,Leblon,-22.9864,-43.22754,Entire home/apt,359,2,0,,,1,171
23623196,"Na Floresta da Tijuca, duas lindas casas.",171920328,Heloisa,,Alto da Boa Vista,-22.95358,-43.26369,Entire home/apt,700,1,78,2020-03-15,2.16,1,0
23624717,LUX RIO 10 - Flat 2 suites vista praia e piscina,13949537,Alexander,,Ipanema,-22.98714,-43.18964,Entire home/apt,482,3,38,2021-02-09,1.14,8,219
23626291,Próximo a UERJ ! Quarto em Vila Isabel,3553048,Alexandre,,Vila Isabel,-22.912,-43.2438,Private room,86,2,1,2019-03-01,0.04,2,362
23626907,"Av Atlantica, vista total da praia de Copacabana",59896248,Monica,,Leme,-22.96144,-43.16642,Entire home/apt,350,4,12,2020-01-11,0.35,1,112
23627047,"Apartamento, 3 quartos, no melhor de Ipanema!",12366161,Rosane,,Ipanema,-22.98521,-43.19573,Entire home/apt,750,2,2,2019-03-05,0.07,2,234
23627273,Lindo apto duplex em ótima localização !!!,648936,Luciane,,Barra da Tijuca,-23.00548,-43.32886,Entire home/apt,280,3,1,2020-01-01,0.07,1,0
23627748,Apartamento de 1 quarto em Copacabana,176798114,Pedro,,Copacabana,-22.96505,-43.17928,Entire home/apt,350,3,4,2020-02-25,0.15,1,87
23644123,Party/Event – Day/Night – Botafogo/Laranjeiras!,91654021,Daniel,,Botafogo,-22.93991,-43.18279,Entire home/apt,1445,1,0,,,198,365
23644222,Cozy house with yard and barbecue,2501836,Sérgio,,Laranjeiras,-22.93531,-43.1926,Entire home/apt,350,5,4,2019-06-25,0.12,1,141
23644849,Party/Event – 40 people – Botafogo/Laranjeiras!,91654021,Daniel,,Botafogo,-22.93916,-43.18199,Entire home/apt,975,1,0,,,198,365
23646121,Residence service na Barra da Tijuca,155249941,Lina,,Barra da Tijuca,-23.00451,-43.3485,Entire home/apt,290,3,17,2020-06-14,0.46,1,363
23648668,StudioPirajá-Excelente apto no coração de Ipanema,135456188,Juliana,,Ipanema,-22.98454,-43.20755,Entire home/apt,205,2,12,2019-03-24,0.33,1,356
23649188,Bunk beds bedroom in Blue Hill at LARANJEIRAS!,91654021,Daniel,,Laranjeiras,-22.93939,-43.18287,Private room,784,3,0,,,198,269
23651244,Cosy bedroom,3542934,Osmar,,Copacabana,-22.98185,-43.19314,Private room,99,3,40,2020-03-15,1.09,1,5
23656066,Bedroom Room in Blue Hill – Ecology at LARANJEIRAS,91654021,Daniel,,Botafogo,-22.94004,-43.18068,Private room,596,3,0,,,198,270
23656980,Bi Bedroom bathroom & common space – LARANJEIRAS!,91654021,Daniel,,Botafogo,-22.94037,-43.18098,Private room,598,3,0,,,198,270
23657075,Apartamento novo no melhor local do Recreio.,105673102,Zeca,,Recreio dos Bandeirantes,-23.02005,-43.48725,Entire home/apt,99,2,85,2021-03-02,2.32,2,280
23662126,"Flat Luxo vista mar-
Barra da Tijuca",176637595,Synara,,Barra da Tijuca,-23.00254,-43.34285,Private room,140,3,60,2021-01-21,1.64,2,177
23663074,Apartamento espaçoso e reformado - Leblon - 3 qts,77535421,Erika,,Leblon,-22.98188,-43.22011,Entire home/apt,333,3,24,2021-02-16,0.70,1,150
23675965,Rio Spot Homes T030 Arpoador,13580277,Marcio,,Ipanema,-22.98677,-43.19477,Entire home/apt,995,3,16,2020-11-09,0.44,60,42
23679766,Excellent 1 bedroom apartment in the beach block!,11739,Eric,,Copacabana,-22.96647,-43.17614,Entire home/apt,150,3,19,2021-03-13,0.52,9,169
23683861,Ipanema Aconchegante,68162587,Eduardo,,Ipanema,-22.98286,-43.19715,Entire home/apt,167,5,57,2021-03-08,1.57,1,79
23715207,TC1204 Beira-mar 3 pessoas,164822022,Priscilla,,Copacabana,-22.97629,-43.18775,Entire home/apt,116,2,19,2021-03-06,0.52,31,277
23717326,Stylish Studio by Copacabana Beach,177703085,Nilza,,Copacabana,-22.96816,-43.17954,Entire home/apt,350,3,18,2020-02-28,0.52,1,277
23729873,SOFÁ CAMA - MELHOR PONTO IPANEMA 150m DA PRAIA,100235262,Nadia,,Ipanema,-22.98353,-43.19605,Private room,99,1,57,2020-03-14,1.55,3,365
23730674,"COPACABANA, AV ATLÂNTICA, FRENTE PARA O MAR!!!",52030910,Cristina,,Leme,-22.96238,-43.16796,Entire home/apt,630,5,6,2019-10-08,0.17,1,91
23740899,Chill Hostel Rio Suite,170525629,Matthias,,Leme,-22.9604,-43.1701,Private room,90,1,1,2018-10-13,0.03,2,203
23757443,Apartamento de 2 quartos no condominio Barramares,178189759,Andrea,,Barra da Tijuca,-23.01151,-43.32885,Entire home/apt,320,8,8,2020-02-26,0.27,1,363
23759390,"Conjugado, Mobiliado, Ótima Localização, na Praia!",178206893,Luiz Eduardo,,Leme,-22.96485,-43.17314,Entire home/apt,207,1,58,2020-03-01,1.58,1,88
23761762,COPACABANA 3Q 3B entre a Lagoa e a Praia 3Bed 3Bth,107949732,Veronica,,Copacabana,-22.97681,-43.19464,Entire home/apt,290,3,41,2021-03-22,1.52,2,360
23761844,Ótimo 2 quartos na Farme de Amoedo,113997985,Vivian,,Ipanema,-22.98484,-43.20163,Entire home/apt,163,15,2,2020-11-20,0.39,9,147
23768085,Vamos a praia,86611015,,,Barra da Tijuca,-23.01223,-43.3209,Entire home/apt,279,3,57,2021-03-18,1.57,1,269
23771125,Apart Hotel Barra da Tijuca (em frente à praia),178323602,Tarco,,Barra da Tijuca,-23.00944,-43.3594,Entire home/apt,318,2,31,2021-01-07,0.85,1,364
23783778,Apartamento a 1 MINUTO da Praia da Barra,92674139,Celita,,Barra da Tijuca,-23.01067,-43.34451,Entire home/apt,330,2,7,2021-01-30,0.19,11,90
23784835,APARTAMENTO 2 QTOS COMPLETO NO  RIO CENTRO,87477353,Junior,,Jacarepaguá,-22.96784,-43.4127,Entire home/apt,100,2,14,2020-01-12,0.52,1,115
23785915,Muito perto da praia e do metro . Posto 3 .,118247951,Eduardo,,Copacabana,-22.96746,-43.18147,Entire home/apt,90,5,13,2021-03-16,0.48,2,81
23787872,Flat Vieira Souto 500,44424958,Antonio,,Ipanema,-22.98485,-43.20919,Private room,1000,2,4,2020-01-01,0.14,2,268
23790269,Quarto individual proximo a Barra da Tijuca,178516998,Matheus,,Freguesia (Jacarepaguá),-22.93463,-43.34153,Private room,100,1,1,2019-07-08,0.05,1,365
23804058,"Penthouse with pool, barbecue and 4 suites close to the beach.",13580277,Marcio,,Barra da Tijuca,-23.00887,-43.31713,Entire home/apt,7334,3,6,2019-08-21,0.18,60,232
23810507,the heart of Copacabana super close to the beach!,64275672,Adam,,Copacabana,-22.96366,-43.17841,Entire home/apt,135,1,85,2021-02-17,2.35,4,322
23815237,Terraced Top Floor Rio de Janeiro,175617501,John,,Copacabana,-22.96834,-43.18877,Entire home/apt,425,3,2,2020-03-15,0.06,1,335
23817554,Rio Rentals 021- C074 Studio na quadra da praia de Copacabana.,171256195,,,Copacabana,-22.96384,-43.17395,Entire home/apt,175,1,22,2021-02-27,0.71,14,340
23819207,Apartamento Família,178790711,Ana Cristina,,Recreio dos Bandeirantes,-23.02041,-43.48725,Entire home/apt,90,2,39,2021-03-05,1.08,1,170
23828060,"Flat super luxo, vista mar-
Barra da Tijuca",331137405,Samara,,Barra da Tijuca,-23.0051,-43.34172,Entire home/apt,156,3,62,2021-02-22,1.72,3,86
23834643,CONFORTÁVEL quarto em   praia  Ipanema posto 9,48842907,Rose,,Ipanema,-22.9832,-43.19998,Private room,500,1,91,2020-01-16,2.50,2,8
23835041,Copacabana - Estúdio Aconchegante e Tranquilo,161138772,Alberto,,Copacabana,-22.96119,-43.17713,Entire home/apt,157,2,119,2021-03-17,3.30,3,89
23839864,THE BEST OF IPANEMA  V - GREAT LOCATION !,1648634,Jose,,Ipanema,-22.98466,-43.21176,Entire home/apt,247,4,18,2021-02-14,1.25,8,204
23841739,Rio de Janeiro Copacabana,60276116,Marta,,Copacabana,-22.96384,-43.17503,Entire home/apt,160,3,1,2019-07-02,0.05,3,7
23849808,* Amplo e relaxante quarto/sala em Copacabana *,179119782,Leda,,Copacabana,-22.96464,-43.1894,Entire home/apt,337,2,3,2020-02-25,0.11,1,365
23870810,Copacabana Beach Palace #400,224192,David,,Copacabana,-22.98149,-43.19113,Entire home/apt,2200,3,1,2018-03-31,0.03,38,237
23872264,APARTAMENTO NO POSTO 2 COPACABANA,63550964,Patricia,,Copacabana,-22.96281,-43.17461,Entire home/apt,1999,3,0,,,1,365
23876447,"COPACABANA:
PRAIA&JARDIM
BEACH&GARDEN",159461439,Beatriz,,Copacabana,-22.97904,-43.19214,Entire home/apt,750,4,6,2021-01-03,0.22,1,0
23878605,"Apart. lindo Copacabana, ao lado da praia, Posto 6",74652696,Andreia,,Copacabana,-22.98211,-43.19084,Entire home/apt,250,3,11,2021-01-18,0.35,17,180
23879589,APARTAMENTO PRAIA DE COPACABANA,75278919,Andresa,,Copacabana,-22.96521,-43.17352,Entire home/apt,250,2,0,,,1,179
23880542,"Entire space - Jd. Guanabara, near RIOgaleão.",75039666,Rafael,,Jardim Guanabara,-22.80834,-43.20034,Entire home/apt,179,1,54,2021-03-21,1.49,1,89
23881005,"LEME - Two bedrooms, one suite -All new",179435897,Laura,,Leme,-22.96354,-43.17318,Entire home/apt,420,3,4,2021-01-01,0.15,2,173
23881491,Studio do artista,11516116,Jorge Luiz,,Copacabana,-22.97313,-43.18709,Private room,150,2,3,2020-02-08,0.17,2,87
23882104,QUARTO INTEIRO EM CAMPO GRANDE ESTRADA Do pre,179450741,Andressa,,Santíssimo,-22.87569,-43.5326,Private room,210,1,1,2018-03-24,0.03,1,0
23882130,Moderninho de Copacabana,178877979,Romario,,Copacabana,-22.98229,-43.1922,Entire home/apt,243,2,19,2021-02-17,0.52,3,177
23882820,Cozy Bedroom Close to the Beach/Quarto próx. Praia,95767805,Sirlene,,Recreio dos Bandeirantes,-23.01695,-43.46175,Private room,140,4,46,2021-02-19,1.26,2,180
23891343,Apartamento inteiro: funcional e   estratégico,153261981,Dinho,,Tijuca,-22.92098,-43.21397,Entire home/apt,105,2,24,2020-03-06,0.66,2,22
23897859,Temporada de Sonhos! O mar pertinho de você.,179585889,Fernanda,,Copacabana,-22.96774,-43.18189,Private room,190,1,2,2019-09-02,0.07,1,82
23899214,Pensionato Feminino 402.1 individual- WI-fi,158933362,Cássia Ou Arlindo,,Botafogo,-22.95083,-43.17999,Private room,50,1,14,2019-10-08,0.56,12,265
23899338,Quarto Duplo em Vila Isabel,18643871,Gisele,,Vila Isabel,-22.91807,-43.25467,Private room,70,1,0,,,1,363
23899787,Pensionato Feminino 310: Individual Segurança WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95077,-43.18031,Private room,60,1,46,2021-03-07,1.51,12,365
23904603,Quarto no Recreio dos Bandeirantes -Sublime cond,105966951,Michele,,Recreio dos Bandeirantes,-23.00755,-43.45896,Private room,250,1,1,2018-08-18,0.03,1,0
23904855,Apartamento Copacabana- Vista para o Mar- Posto 6,174216640,Mariana,,Copacabana,-22.98479,-43.19048,Entire home/apt,120,5,36,2021-02-14,0.98,1,218
23906044,"Quarto São Cristóvão, bairro central perto de tudo",179679544,Walderlea Da Costa,,São Cristóvão,-22.8957,-43.22743,Private room,60,1,12,2021-01-25,0.38,1,90
23916025,Room for Rent in Copacabana - Ocean View!,179764811,Rosario,,Copacabana,-22.96599,-43.17767,Private room,100,2,1,2019-01-03,0.04,1,89
23918572,Jardim Botânico 1 Quarto Rio de Janeiro Zona Sul,67357339,Manuel,,Jardim Botânico,-22.96398,-43.22178,Private room,55,30,1,2020-01-01,0.07,1,90
23920933,Um quarto familiar! Apt. de frente para o mar,18879897,Marcella,,São Conrado,-22.99651,-43.25805,Private room,335,1,3,2019-10-07,0.10,2,88
23924671,Charmoso apartamento em Ipanema.,14103020,Simone,,Ipanema,-22.98358,-43.2096,Entire home/apt,250,7,8,2020-11-02,0.42,2,130
23935528,Pensionato Feminino 121-segurança individual-WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95128,-43.18103,Private room,54,1,58,2020-12-22,1.89,12,295
23938667,Ótima Chance no Leblon/Great Chance in Leblon,46667077,Roberto & Ana Luísa,,Leblon,-22.98355,-43.22339,Entire home/apt,350,2,36,2020-02-26,1.00,1,0
23942111,Praia do forte,14314998,Rio Unique,,Copacabana,-22.98513,-43.18908,Entire home/apt,389,4,7,2019-06-26,0.24,30,255
23943374,Venha conhecer o que a de melhor no centro do Rio,180012746,Scheila,,Estácio,-22.91404,-43.20047,Entire home/apt,250,5,0,,,1,365
23945963,"Barra, de frente para o melhor mar do Rio. Único!",58108496,Carlos Henrique,,Barra da Tijuca,-23.00942,-43.36511,Entire home/apt,250,1,88,2021-03-08,2.42,3,331
23946243,3 suites - uma quadra da praia,180044156,Marialice,,Barra da Tijuca,-23.01491,-43.30996,Entire home/apt,1200,3,5,2021-02-17,0.18,1,365
23948025,Casa duplex no Recreio dos Bandeirantes,180066937,Maria,,Recreio dos Bandeirantes,-23.02168,-43.49642,Private room,200,1,1,2018-04-03,0.03,1,0
23953870,Tijuca Rio,127980816,Marcus,,Tijuca,-22.92496,-43.21862,Private room,44,2,13,2020-01-13,0.36,3,364
23954554,Tijuca Rio - 2,127980816,Marcus,,Tijuca,-22.92377,-43.21914,Private room,49,2,4,2018-12-31,0.12,3,0
23959151,"Linda Vista Verde, Muito Arejado, Claro e Equipado",28312203,,,Glória,-22.92301,-43.1716,Entire home/apt,270,3,19,2021-01-03,0.61,1,268
23960094,Bedroom with double bed Copacabana,13354377,Eduardo,,Copacabana,-22.96708,-43.17728,Private room,60,1,4,2020-01-26,0.12,3,359
23961362,Pensionato Feminino 215 segurança individual-WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95087,-43.18075,Private room,54,1,35,2020-02-18,1.14,12,296
23976692,Flat Charmoso ★★★★★ a 2 quadras da Praia do Leblon,22713969,Maria,,Leblon,-22.98232,-43.2196,Entire home/apt,614,6,0,,,39,90
23978517,"Lagoa, vista linda.",72319928,Valeria,,Lagoa,-22.97636,-43.19722,Private room,250,1,0,,,1,365
23979546,Apartamento Rio Centro/Jeunesse Arena/Rock in Rio,180370686,Sonia,,Jacarepaguá,-22.97292,-43.41332,Entire home/apt,157,1,17,2020-12-06,0.49,1,93
23996565,Aconchegante apartamento em Copacabana-Praia/metrô,105610540,Sebastiao,,Copacabana,-22.97936,-43.19084,Entire home/apt,150,2,19,2020-02-17,0.62,1,178
23996860,o,34177590,Camilla,,Copacabana,-22.97017,-43.19132,Private room,120,2,2,2020-01-01,0.07,1,327
24013980,linda vista recreio,180716949,Elias Machado,,Recreio dos Bandeirantes,-23.0295,-43.47341,Private room,836,1,0,,,1,364
24014123,Quarto Byron Casa São Conrado,2163079,Stanislas,,São Conrado,-22.99525,-43.26938,Private room,61,1,3,2018-12-31,0.08,4,297
24015540,CASA VARGEM GRANDE,169265032,Diego,,Vargem Grande,-22.96891,-43.49792,Entire home/apt,249,1,3,2019-01-01,0.09,1,179
24020252,Lindo studio em Botafogo,5114751,Luisa,,Botafogo,-22.94724,-43.18326,Entire home/apt,66,5,38,2021-02-01,1.08,4,246
24020350,Flat no Hotel Wyndham na Barra da Tijuca,164629379,Katia,,Barra da Tijuca,-23.01169,-43.32631,Entire home/apt,290,30,35,2021-02-16,1.07,1,60
24028818,Rio Spot Begossi D041,13580277,Marcio,,Copacabana,-22.9814,-43.18896,Entire home/apt,562,3,8,2019-12-18,0.25,60,68
24030048,Suite Master com banheiro,17766567,Rio,,Recreio dos Bandeirantes,-23.02751,-43.47709,Private room,180,1,2,2018-11-19,0.07,3,174
24036016,"Ideal: Hospedagem prolongada, trabalho ou férias.",69652065,Patrícia,,Leblon,-22.98123,-43.22408,Entire home/apt,600,5,2,2021-01-04,0.07,1,180
24037351,Suite no Recreio próximo a praia e shopping.,84366616,Vania,,Recreio dos Bandeirantes,-23.02265,-43.51223,Private room,150,2,6,2020-02-26,0.22,1,179
24042330,QUARTO COM VISTA PARA O CRISTO REDENTOR!,180686272,Rozangela,,Botafogo,-22.95739,-43.18663,Private room,70,1,51,2021-01-03,1.41,1,297
24042913,Quarto para Turistas,180976157,Neusa,,Engenho de Dentro,-22.89395,-43.29966,Private room,150,3,0,,,1,0
24062213,Apart-Hotel Frontal Mar + Mega Lazer + Serviços,15900036,Assunção De Fatima,,Barra da Tijuca,-23.01061,-43.32647,Entire home/apt,631,1,0,,,22,365
24063297,"Charming Ipanema 2 bdr, gorgeous view!",181161931,Anita,,Ipanema,-22.98148,-43.19896,Entire home/apt,164,4,54,2021-03-03,1.59,1,58
24063566,❤️  MODERN LOFT 2 IN BEST SPOT OF IPANEMA 120 MB ❤️,503995,❤️ BrUx ❤️,,Ipanema,-22.98312,-43.2006,Entire home/apt,187,1,79,2021-01-09,2.24,7,345
24066882,"decorated, suite + bedroom, 15min center, garage",2403581,Mario,,Tijuca,-22.92251,-43.22226,Entire home/apt,141,2,9,2021-01-03,1.32,1,232
24073600,"Cobertura Av PEPE, 500 m² com piscina, 4 suites,",1707811,Marco,,Barra da Tijuca,-23.0135,-43.30218,Entire home/apt,3643,2,32,2021-02-21,1.02,1,165
24074330,Em frente a estação Tomas Coelho do Metro.,181265230,Laercio,,Tomás Coelho,-22.86336,-43.30445,Entire home/apt,100,3,1,2019-09-15,0.05,1,363
24078060,Hostel Private Triple Ensuite wBathroom Copacabana,4168266,CabanaCopa,,Copacabana,-22.96293,-43.18086,Private room,101,1,3,2021-03-15,1.23,8,261
24078290,Hostel 5 People Private Ensuite w/ Bathroom Copa,4168266,CabanaCopa,,Copacabana,-22.96293,-43.18086,Private room,132,1,8,2021-03-02,4.62,8,261
24081143,3 Quartos ao Lado da Praia de Copacabana e Arpoador!,181321604,Rafael,,Copacabana,-22.98238,-43.19117,Entire home/apt,315,2,32,2021-03-08,1.43,1,361
24081423,Lazer para a Família em Frente a Praia,92674139,Celita,,Barra da Tijuca,-23.00918,-43.3455,Entire home/apt,350,2,27,2021-02-01,0.75,11,90
24082028,Apartamento Renovado com Vista para o Mar,92674139,Celita,,Barra da Tijuca,-23.01078,-43.34586,Entire home/apt,600,2,9,2021-01-16,0.33,11,90
24082286,Apartamento com Tudo Novo e Vista para o Mar,92674139,Celita,,Barra da Tijuca,-23.00916,-43.34533,Entire home/apt,350,2,14,2021-01-30,0.47,11,90
24083525,Apartamento Moderno com Vista FRONTAL para o MAR,92674139,Celita,,Barra da Tijuca,-23.01045,-43.35603,Entire home/apt,320,2,18,2021-01-17,0.51,11,82
24094902,Ap aconchegante próx à praia (posto 5)  e Downtown,181443551,Regina,,Barra da Tijuca,-23.00534,-43.32776,Entire home/apt,796,1,12,2019-10-07,0.35,1,365
24095522,Aconchegante e silencioso,4686618,Constance,,Catete,-22.92823,-43.17875,Entire home/apt,260,1,7,2021-01-31,0.54,1,89
24103251,"Conforto, requinte e silêncio na Barra",35341419,Jakeline,,Barra da Tijuca,-22.99794,-43.40618,Entire home/apt,280,3,10,2020-01-05,0.30,1,365
24103465,"Wave Ipanema - Mar, piscina. Academia. Camareira.",172300016,Elizabeth,,Ipanema,-22.98525,-43.20998,Entire home/apt,543,3,29,2021-01-10,0.83,1,71
24115982,Studio  LEME by COPACABANA BEACH,14560978,Eduardo E Mônica,,Leme,-22.96305,-43.16907,Entire home/apt,150,3,22,2021-02-02,0.62,1,163
24129564,Casa para descanso,181778002,Washington,,Padre Miguel,-22.88633,-43.45037,Entire home/apt,91,7,0,,,2,365
24136706,Apto inteiro conforto/boa localização Metrô/Praia.,153983219,Tony,,Copacabana,-22.96329,-43.18022,Entire home/apt,130,2,21,2020-02-17,0.59,1,240
24139623,Aconchego de Laranjeiras,120629469,Marly,,Laranjeiras,-22.93529,-43.19162,Private room,99,1,3,2020-02-25,0.11,1,365
24153250,Quarto privativo em casa com quintal ao ar livre,40059369,Hospedaria,,Botafogo,-22.9465,-43.18503,Private room,98,2,2,2019-01-08,0.07,3,180
24160103,Moradia comparilhada,182070499,Ana MARIA,,Cascadura,-22.87923,-43.32938,Shared room,48,30,0,,,1,365
24172673,Ipanema Excelente Localização 2 quadras da Praia!,179429984,Joaquim,,Ipanema,-22.98372,-43.20323,Entire home/apt,158,1,23,2021-02-27,0.67,1,0
24172992,"Apartamento 2 quartos, decorado e com bela vista!",12909603,Karina,,Jacarepaguá,-22.97101,-43.39877,Entire home/apt,110,2,102,2021-02-15,2.85,1,73
24182390,Apt inteiro Praia de Copacabana,48755836,Francisco,,Copacabana,-22.98123,-43.19102,Entire home/apt,180,2,57,2020-02-21,1.73,1,0
